"7688"|"11303","13376","9646"
"12417"|"10264","19786","12736","799","9826","21918"
"17949"|"6998","18674","780","4978"
"11674"|"10803","2726","9129"
"5795"|"3653","17257","2028"
"11219"|"17194","11134"
"2025"|"4186","3467","19144","11230"
"9252"|"6527","21632","14329","1089","662"
"14685"|"18157","21456","18643"
"20321"|"4493","20772","16453","2166"
"15200"|"21922","8869","11900","10106","7607","7185"
"1307"|"16098","7986","1694"
"16051"|"749","149","17680","652"
"11102"|"15433","20588"
"8732"|"16521","9935","16417","7869"
"2222"|"17138","15210","2458","14033","10954","6317"
"3960"|"14039","16761","14210"
"13289"|"17147","269","9649"
"1990"|"19581","19379","17151"
"8499"|"668","6161","12788"
"5021"|"11834","19141"
"16656"|"19194","1173"
"16817"|"545","5282","12271","697","8150","5768"
"367"|"11059","7851","14137","2879","4454","388"
"14788"|"3932","17000","17073","18057","3886","14740"
"18052"|"2534","18606"
"11650"|"19544","7330"
"11096"|"16597","769","14808","4527","5592"
"10301"|"15422","7593","12326","10202","9355","13017"
"3748"|"16049","19315","18092","11753","18984"
"18218"|"5480","20523","11772","2436","6312"
"19517"|"16580","4635","17666","8469","15951","13199"
"3271"|"10851","20996","19435","351","172"
"15839"|"19782","16983","18316","6758","6334","21705"
"19318"|"9432","8445"
"647"|"14883","2760"
"10719"|"7977","15539","20669","10933"
"1305"|"247","1643","8020"
"11344"|"10425","17397","14141","3599","6869"
"16148"|"4284","11480"
"20055"|"2495","17131","15677"
"11812"|"2866","18496","9944","14410"
"20796"|"5316","10187","20500","19929"
"2671"|"5218","7125","21158","16079"
"19974"|"2145","8325","20936"
"18864"|"18766","707","5698","7846","5643"
"4039"|"21224","20372"
"16691"|"9628","1087","18940","20320","960"
"6041"|"3695","16420","5917"
"12913"|"14882","10391"
"19115"|"3077","4058"
"4679"|"14702","12550"
"21646"|"20458","21298"
"15296"|"10385","6944"
"14725"|"11837","10685","9144"
"15813"|"11834","20268","9710","4925","14201","18710"
"20170"|"11041","20393"
"1915"|"19123","18433","17459"
"21285"|"12641","5052"
"13730"|"9181","302","9055","6563","7860","21961"
"16827"|"6272","1270","20232","21727","12939"
"21567"|"5868","13898","3642","11580"
"19786"|"5783","2164","18606","21265","15745","13433"
"16465"|"9762","12862","14447","7182","4665"
"18575"|"13441","2020"
"11585"|"3990","8883","6876"
"11284"|"20876","4828","15882","18456"
"13474"|"16527","12284","775","7947"
"5344"|"11243","10104","13039","5848","12830"
"8268"|"10376","9651","8","4322"
"19872"|"4771","21898","20228","19870","18760"
"1142"|"10225","21337","21147","12582"
"15345"|"4028","12855"
"19574"|"1647","3806","15855","9558","12238"
"7796"|"775","20902","15680"
"2533"|"6927","16008","7087","9670","5979","1119"
"12818"|"7585","2848","14563","11945"
"18927"|"4040","12694","1280","11149"
"18321"|"1571","6683","10604","35","17835","8613"
"718"|"11350","17749","12163","12264","1685","5966"
"15441"|"6181","2562","18905"
"11147"|"2439","6196"
"14672"|"5200","9114","11737"
"9551"|"13940","9304","7047","6508","4351","21678"
"3766"|"19937","20486","1322","791","2222"
"20675"|"14313","13601"
"6963"|"9403","16324","9397","19476","17550","13486"
"10397"|"7090","20030"
"15822"|"15054","7976","5354","10009"
"14566"|"1124","21466","18359"
"1433"|"15644","533","1924","10099"
"11461"|"11594","10871","17644","13935","3496"
"1534"|"1154","18455","21190","12785"
"10841"|"9245","903","12288","18421","2112","19481"
"2888"|"14736","12089"
"919"|"2783","21798","8137","3231","2136"
"20021"|"6749","2781","7548","15468","17794","5441"
"7642"|"21441","1481","18040"
"10386"|"18408","14211","20730","12165","16077","8561"
"881"|"19356","18759"
"3423"|"14206","20646","14798","2627"
"11035"|"18958","21713","10365","11949","15449"
"354"|"12735","20674"
"11045"|"11705","12632","4835","10277","16149","2081"
"6356"|"18334","18129"
"2342"|"8805","12237","4738","17062"
"7694"|"16082","2362"
"10150"|"16074","791","8223"
"1562"|"7745","16608","5434","9110","9755","2186"
"11960"|"20335","3021","4565","9322","12834","6485"
"10120"|"6413","2218","21328","13184","7672"
"17541"|"21627","15972","8958","15805","12296"
"18946"|"12362","846","16100","12437"
"6827"|"2940","15132","18567","14660"
"54"|"19779","19064","9937"
"10515"|"9105","5266"
"2755"|"2763","235","4017"
"0"|"20395","8551","15766","3428","19431"
"1296"|"7414","20437"
"17400"|"11706","14686","11399"
"11900"|"2643","21428","2342","16444","10836"
"20655"|"18235","914","13029"
"11438"|"1745","21267","7554","9956","13450"
"1095"|"1640","20044"
"12565"|"9160","21170"
"6693"|"2933","6147","13955","18436","9902","19521"
"21189"|"11711","7162","19019","21107","12939"
"11646"|"11242","1858","18746","8434","17041"
"221"|"16782","17194","7223","15771","18063"
"886"|"1912","20434","7665"
"19595"|"3155","18540","1131","3731","14598"
"11422"|"2337","5430","20477","6713","6640","12254"
"5828"|"932","9911","16869"
"15025"|"4646","20209"
"0"|"2711","3535","20711","14751","6580","18953"
"16879"|"3615","3557"
"5362"|"4824","17736","20858","20718","2342"
"4713"|"14384","9648","7767","200","14427"
"12871"|"4482","13859"
"7411"|"2482","15372","7095","6220","8878"
"2299"|"7193","9951","15991","16622","7607"
"17156"|"16651","5903","13559","1868","18121"
"5106"|"9410","10590","12627"
"9905"|"6188","17645","13708"
"19399"|"5865","14184"
"6116"|"99698650"
"13615"|"4390","6974","15855","18502"
"13012"|"10057","394","2532"
"17344"|"19270","9962","13081","18357","7477"
"17667"|"15080","1209","2352","14878","16845","1092"
"5861"|"10631","21807","4649","20966","3745"
"5859"|"11812","16243","11381","17970","6995","11702"
"6344"|"12053","3014","7869"
"14117"|"13422","15125","8935","7411","8393"
"2569"|"8301","18632","7258","21526"
"6605"|"17937","2765","1999"
"3021"|"5122","12233","17162","13384","13763","3302"
"12870"|"7438","17625","5069","17805"
"15529"|"15964","10694","14445","2201","15868"
"7056"|"7274","21721"
"6644"|"9219","7128"
"1587"|"11143","6653","2254","18028"
"21408"|"683","11320","14163","20720","2367"
"11616"|"20369","15017","21938"
"14258"|"17285","8749","2804","15105","13327"
"13528"|"18028","21994","16567","7238","3080"
"6933"|"3152","21350","3041","8975","8114"
"8923"|"4475","8552","370","19210","13463","21404"
"13709"|"6634","12497","8177","18228","11243","9862"
"1545"|"2682","3843","5454","6980","828","8765"
"9671"|"19460","17827","3389","17628","3379","18310"
"12065"|"3980","12541","9579"
"9162"|"15309","15911","15853","7992","12564","2003"
"4197"|"10955","5567"
"12344"|"177929580"
"16587"|"14019","16573","9419","6994","14159","1936"
"6381"|"12438","14153"
"11000"|"14714","18206","14939","1154"
"21303"|"12036","20347","8304","18542","3246","13692"
"17726"|"19759","13848","5246","5318","9244"
"21606"|"8038","11223","9833","6471","7572"
"20385"|"5437","16421"
"1993"|"9928","4195","17745","15112","8194"
"14100"|"8699","4371","3927","7799"
"2602"|"21207","16820"
"64"|"13240","3097","10321","14881"
"17833"|"19233","16646"
"17447"|"10195","11413","15365","9133"
"17934"|"17806","21960"
"1949"|"3087","17059","201"
"13118"|"113","4887","16919","12974","2623","16147"
"9812"|"14915","1965","4830"
"6095"|"10736","2567","3520"
"18099"|"17839","21921"
"3053"|"4532","11394","16378","13405"
"20362"|"21436","10069","21727","13676"
"3184"|"12215","18396","2686"
"8827"|"14677","20092","14046","3970","2832"
"2111"|"16961","5332","4247","223","14139"
"17576"|"11438","17265","10563","13394","11954"
"17376"|"11294","4355","5963"
"5605"|"4952","8193","15110","18668","11592","1078"
"3368"|"20041","21016","2004","17856","10596"
"12519"|"11928","7913","18771","8518"
"17734"|"583","11750","19015","2723"
"895"|"8031","12080","14306"
"1316"|"10222","1591","14577","8958","14272","1175"
"14460"|"20696","14313","6767","14175","6743","2540"
"20883"|"13766","1238","16011"
"477"|"162","7196","10057"
"12027"|"16857","1580"
"17138"|"11213","16797","8679","15490","14283","6169"
"9561"|"10165","17174","13410","2560","13830","13236"
"17484"|"15960","5849","283","7717","21733","17960"
"13904"|"8430","15130","10958","11379"
"2919"|"7561","6328","7228"
"15294"|"13383","14308","21486","19138","11991","1879"
"8233"|"6497","7228","3973","19253"
"18892"|"9626","12207","9291","9334","6599","4171"
"6760"|"1142","21410","9537","15980"
"12798"|"3987","17021","14140","1983","6387","14337"
"14534"|"8426","15023","6115","18157"
"15383"|"8947","14559","14592","2208","10414","5945"
"18216"|"2096","1739","2235","20185","15146"
"5639"|"5069","20162","19883","4290","9439","3540"
"12126"|"9727","9139","6628"
"9002"|"7146","2215"
"14365"|"12110","10185","5796","15261"
"13069"|"1166","581","1289","10798","7902","4066"
"13776"|"10575","16589","1689","1760","20535","21780"
"20535"|"5506","13838","2940","20040","19413","13437"
"16731"|"17454","15725","10588","11605","16279"
"12377"|"18537","19335","20737","16358"
"9757"|"3094","17654","18410","13595"
"4600"|"16930","8383","13526","20914"
"8620"|"13920","1851","20483","1635","4067","8158"
"13824"|"21787","3609","16474"
"7478"|"6436","20727","17209"
"9161"|"2598","10881"
"601"|"5372","12522","631","9860"
"12134"|"1751","1084","13577","17447"
"8617"|"18251","12927","10218","1170","11773"
"9122"|"13806","10153","21281","1311","7534"
"18620"|"14849","9970","14624","21937","15055"
"21467"|"5714","11986","288","13526","17660","12640"
"9009"|"17107","4090","6476","5142","13581","12953"
"7649"|"20647","4278","3436","2616"
"16630"|"17223","15811","18985","4604"
"16947"|"6078","20691","5627"
"10919"|"5932","14680","792","7649"
"2066"|"6563","20704","7716","12412","13223","5251"
"12512"|"3746","12263","1695"
"19956"|"14417","20402","7525","5598","7203","8768"
"7138"|"8502","20402","7670","10005","21772"
"14893"|"18735","6573","5380","843"
"12496"|"924","4041"
"7656"|"21813","9644","13438","16001"
"9778"|"15434","7845","3418","19485"
"8091"|"7495","4886","12729","14276"
"2631"|"7877","9133","7618","12036"
"8879"|"1137","14004","15657","3890","9454","8693"
"10021"|"11823","17625","7792","12369","12936"
"15405"|"21790","18018","16605","16228"
"6563"|"5419","4401","4385"
"9944"|"18792","17739"
"17141"|"21278","3802","14612","10584","3987","21859"
"4046"|"19317","2133","18447","9361","13689","10091"
"16352"|"10660","13672","12409","16845","3603"
"9317"|"7731","17214","8295"
"2725"|"6140","20574","13868"
"6275"|"15590","9803","1127"
"16043"|"14846","19496","2218","3327","15753","6826"
"1925"|"18165","8218","14799"
"11346"|"11487","5467","7124","14764","15322","14178"
"3361"|"8363","15540","17166","21282","4354","9159"
"3541"|"8349","14849","12084","9142","2592","9970"
"18897"|"586","10434"
"184"|"2394","11778","21053"
"4878"|"6038","9472","13305"
"17228"|"5909","3023","8412","18059","16883","3787"
"12616"|"12357","14948"
"8031"|"1177","20590","10738"
"8814"|"10520","16906","7668"
"20245"|"15382","4344"
"18987"|"320","7401","20026","10447","15622","13103"
"4887"|"16594","11737"
"17238"|"3413","12911","8782","19512"
"4257"|"19816","17763"
"5095"|"11987","5599","14635","11506","18753"
"2373"|"10909","14410","3795","1055"
"20055"|"19154","19184","11688","18214","2143"
"9134"|"5106","11246"
"57"|"11500","6285","9530","6584","4404"
"20096"|"4095","1686"
"3215"|"296","5976","3853","10996"
"2790"|"7088","18939"
"836"|"1294","13816","16266","3653","21884"
"14973"|"12017","2073","4628","2149","5277","4058"
"1516"|"12816","5232","11662","1340"
"0"|"13825","17306"
"8540"|"2192","17459"
"19082"|"8689","14766","6935"
"15421"|"9825","6727","3371","10133","12742","8750"
"10382"|"13213","4715"
"15637"|"18287","13608","14290","12150","12493","8094"
"14269"|"10814","1846","17653","5649"
"12840"|"1789","17912","2085","10735","18092"
"20799"|"18863","10372","21591","3839","3988","18590"
"4238"|"15509","14606","12698"
"9888"|"11612","3401","13567"
"15337"|"7351","6971","12749"
"7948"|"9247","16376","11297"
"19499"|"9074","2337"
"14653"|"8146","2151","7670"
"13485"|"17290","5739"
"12869"|"20398","19137","11","11387"
"14904"|"4067","14416","5644","20195","8199"
"12031"|"9958","8308"
"14951"|"3888","15589","16260"
"18593"|"8271","13223","12175","4355"
"14379"|"13731","6081"
"6440"|"4697","2982","10693","21759","11534","1380"
"12546"|"6062","2746","20616","10986","19082"
"5812"|"17049","1894","5612","5103","20055"
"17194"|"9361","4714"
"19676"|"20108","4881","15500"
"521"|"15235","14302","590","5367"
"20612"|"20228","522","6591","9861"
"6442"|"20308","2528","4809"
"11840"|"19903","6985","17046","10512"
"622"|"9303","6395","12390","4690","13601"
"4186"|"3400","4534","3351"
"11382"|"7544","10916","388","17215"
"20534"|"1817","1173","17313","6224"
"7677"|"66941240"
"10423"|"15723","5246","18871","4112","5484","16827"
"770"|"13901","13","12268","2839"
"3133"|"4322","815","19881","9446","198","21572"
"14879"|"16139","8917","364","7632"
"2996"|"615","8432","3705","9693","6626","9000"
"3596"|"5246","18070","3102"
"1799"|"9982","3880","10067","494"
"11487"|"648","17795"
"1154"|"6164","18969","389","2764","11602"
"7441"|"687","9981"
"13968"|"8361","17021","9066","9777"
"3356"|"730","4779","19442","2685","17325"
"7949"|"13722","991","19166","5637","5429"
"18189"|"7464","13245","7782"
"9598"|"8976","5993","21610","1370","17349","12806"
"14386"|"11999","9108","21233","14848"
"6422"|"16237","7441","20167","14832"
"10196"|"7567","21404","11014"
"13176"|"18010","12722","16669","6834","19106","2678"
"3550"|"21360","12593","9056","17237","8978"
"7259"|"5014","5753","7929","18995","21215","3884"
"17893"|"16711","14162","2460"
"14193"|"1443","6501","109"
"2561"|"18967","16705","2151","19512","5003"
"473"|"8104","15347","19947","7699","18055","9971"
"14575"|"9588","4765","749","11868","19692"
"3827"|"9750","21768","19810","13785","10446"
"11403"|"4066","9364","15669","2352"
"10101"|"16929","14886","20924"
"10878"|"21911","16525","14704","7503"
"9382"|"2004","2414","9608"
"3756"|"11386","5564"
"4393"|"10314","16246","12479","20890","18251"
"9528"|"12256","9522"
"9934"|"15546","5018","2808"
"7872"|"1828","3333","6737"
"398"|"20584","14601","13367"
"9607"|"2357","17953","1523","2416"
"13121"|"1986","12824","14256","14904","19290","5704"
"20342"|"16079","5510","16482","21749","11394"
"14747"|"8978","9543","15383","7845"
"7375"|"2691","1170","7628","12134","11245"
"10591"|"2475","16894","13434","10811"
"7011"|"17193","3404"
"10688"|"18193","19677","20277","13715","9311"
"17566"|"8868","14781","14288","2615","11700"
"2892"|"20422","18347"
"17383"|"15806","12613"
"14849"|"10630","20262"
"13630"|"6835","16976"
"9571"|"5864","7699","17292","7650","321"
"6756"|"20434","12487","8288"
"10368"|"10169","21536","18830","17911"
"5679"|"13577","54","21388"
"6397"|"16228","13252","10904","4920","16273"
"5162"|"2537","10101"
"12646"|"18142","9234","2045","15964","908"
"13754"|"21982","2380","17109","4627","8588"
"16422"|"13983","3487","1449","14438","8180"
"21229"|"13188","4441","5052","6322","13515"
"10222"|"16643","12772","897","17568","15360","11498"
"13606"|"6743","2096","19880","18480","19818"
"7253"|"8311","13599","7959"
"16630"|"17491","18774","4428","10196","19889"
"19648"|"18591","20898"
"18473"|"5646","12051","19062","11116"
"4029"|"8629","12746"
"16934"|"6035","20076","5306"
"747"|"13279","1028","8425","10265"
"6603"|"19556","11742"
"9827"|"2239","3819","8855","11058","5194","7573"
"10523"|"2497","7904","4876","16845","20244"
"1426"|"16760","8831","7669","21441"
"15076"|"8558","16683","14543","2357","2292"
"6190"|"15271","3736"
"15542"|"6584","7309","5296","19328","2018","14004"
"6029"|"21557","5619","3268","6716","6042","2691"
"14946"|"8348","5543","8363","15983","7560"
"10306"|"3054","9474","7723"
"12312"|"829","11148","12432","18184","8260"
"3874"|"11667","418","11964","11986","2463","5145"
"13852"|"4528","20851","1361","13747"
"949"|"4891","17488","15360","20302","14535","10330"
"11515"|"15745","9056","17098","2557","18191","7331"
"4960"|"7827","11793","9770","15092"
"14722"|"11911","898","17327"
"14245"|"8669","4468","19086","15929","3914","17748"
"15117"|"18708","20674"
"19953"|"11483","6656","13098"
"19133"|"17660","659","78"
"19212"|"9367","2850","12382"
"18074"|"2343","21499","5103","13761"
"16399"|"154223470"
"6672"|"2534","21721","1009"
"6900"|"1627","13047","19467","20594","5512","17740"
"6945"|"39525140"
"17151"|"3100","3637","3637"
"1280"|"12164","14546","9313","20175"
"2708"|"15925","16112","853","3179"
"8443"|"19749","18548","3304","12290"
"2395"|"19937","15267"
"4888"|"7929","7132","6586"
"17750"|"16892","4797","18265","12915","283"
"1926"|"7076","14392"
"7675"|"8672","19291","6838","3131","17639","11300"
"10369"|"9238","20738","2472","11676"
"385"|"18622","14052"
"9719"|"14606","10065"
"21126"|"17621","18131","15171"
"4778"|"11047","9935","12176","20881","8067","15090"
"11456"|"17573","17430"
"13017"|"13958","7591","12910","1555","12389"
"14683"|"2319","21978","1667","12249","16151","3680"
"10175"|"1587","7506","1000","4674"
"12839"|"11184","1713"
"718"|"11788","4130","18061","5497"
"14736"|"10290","15665"
"10415"|"2414","12543","1889","8017","6879","17219"
"15983"|"4947","3262","21013","9326","20644"
"11117"|"3022","14614","21148","13711","1553","7170"
"11757"|"17795","12361","16639","2461","13375"
"21205"|"10324","19594","1724","4652","13872"
"16533"|"9973","13093"
"6359"|"6396","5606","5431","17303","11937","18551"
"19098"|"13004","20907","20868","13715","8673"
"18355"|"11322","2168"
"4366"|"16811","834","19250","21695","286","20569"
"0"|"16944","10097","5631","18522","3793","12511"
"6210"|"15461","7118","138","20980"
"1591"|"20542","20277","6079","11337","21584"
"18350"|"10697","6447"
"15535"|"15112","7103"
"9876"|"14363","19222","19088"
"14434"|"831","16616","16440"
"3400"|"16463","6127","1604","15928"
"8867"|"21369","4356","18894","10339","16322"
"18567"|"14774","17700","6142","3133","3854"
"2428"|"15494","9555","10304"
"104"|"893","19692","2673","6510","8308"
"5713"|"17846","5844","19589","10011","19828"
"13543"|"3079","14387","5193","6201","11297"
"2211"|"9194","2696"
"17340"|"21914","20076","18314"
"11941"|"11222","7972","11711"
"8476"|"3445","19458","21058","2071"
"16642"|"13704","17444","8335"
"919"|"16104","9394"
"8110"|"6359","14139","13506","8193","16347","21112"
"10570"|"12522","8930","19891","6226","13060","20894"
"12718"|"18745","20681","10171","1037","2754","2057"
"19681"|"18419","4075","2667"
"13403"|"13800","12749","9539"
"14921"|"10127","5207","3063","2732","11041"
"16319"|"19733","11851","18418","13718","6265","2577"
"16065"|"21886","21804","1690"
"10544"|"6514","12366","18651","13525","5368","21515"
"8500"|"13961","18407","16529"
"928"|"12718","10482","19287"
"20829"|"9164","16261","8663","13","13289"
"1445"|"2236","984","12231"
"15965"|"9198","5692"
"14380"|"7807","223","12260","19777","5127"
"11352"|"14754","5170","18031","14714"
"16268"|"1068","10628"
"4904"|"1507","4498","4296","17565","10697"
"9220"|"17213","11588","18498"
"12073"|"19894","1799","21524","13135"
"16507"|"16800","13088"
"15962"|"3769","9153","17198"
"4666"|"12996","13222"
"447"|"20035","11556"
"10080"|"17770","7089"
"8137"|"3574","9580","12862","11172","19739"
"16690"|"5849","2543"
"2701"|"16691","3043","16190","3287","12147"
"12315"|"12155","15001","11115","18680","1530"
"2400"|"15208","10035","5826","17401"
"15582"|"7356","7100","5242"
"17010"|"13600","2639","12346"
"20575"|"14559","3940","7680","5394"
"11851"|"6209","14442"
"1937"|"20871","18567","21236","2523","19059"
"5100"|"2982","3744"
"13267"|"10206","19604","19581","10370"
"2059"|"11220","288","15271"
"228"|"21440","2063"
"2949"|"3787","21604","15921","4096"
"21021"|"12217","2071"
"15313"|"21389","3583","1279","11000","3852"
"16512"|"20539","17317","6673","6053","14140"
"6483"|"14613","11283","5294","13181"
"4525"|"2388","20110"
"2104"|"15599","7172"
"3112"|"10820","9361","20547"
"9930"|"21307","18622","15220","10946","18251","13606"
"599"|"18472","12625","4143","20048"
"10495"|"17575","1725","13210","3371"
"10910"|"21174","5042","6853","1762","13011","6916"
"11352"|"12028","7135","393","5169","3237","7395"
"3042"|"5204","16687","8745","3822"
"8222"|"14132","13749"
"16647"|"20145","21062","7891","3390"
"15737"|"15318","9485"
"6612"|"5501","14457","12987","8478","13907","1908"
"12957"|"15934","6448","17217","6830","8715","15140"
"12950"|"6604","19459"
"6050"|"11985","17264","16365","4054"
"11134"|"16141","15588","9230","18055","4190"
"17236"|"8244","21710","7088"
"20795"|"7232","12126","5090"
"8881"|"7080","11074","18125","21900","6717"
"11634"|"2257","18359","21697","14483"
"11353"|"13516","20883","12918"
"15326"|"3175","24"
"7292"|"759","17778","10361"
"11910"|"21853","16886","13307","16092","11917","10427"
"14330"|"9143","11665","14874","18170","17339"
"10164"|"6120","19507","5839","4279"
"4635"|"15433","1858","1177","16791"
"7482"|"17991","6219","19725","19597"
"6470"|"19021","834","9631","1752","20603"
"914"|"3321","13483","826","3553","11577","17712"
"17833"|"10472","18083","8554","4290"
"2294"|"190","18401"
"1621"|"16620","9680","13715","2607"
"12904"|"9504","16720"
"2147"|"2011","16160","11233","18882","385","21230"
"3709"|"2796","1912","17411","14553","16412"
"4231"|"5400","17147","15218"
"14754"|"12639","6355","5296","16234","13714"
"16971"|"5562","5065","10532"
"0"|"11911","2556","17489"
"13944"|"16274","3351","9642","18206","143"
"16120"|"6265","9812"
"7948"|"21950","4766","4586","3004"
"4096"|"4274","15781","15217","21781","20242","10600"
"1057"|"8998","14222","14593","17163","18895"
"8917"|"13621","5788","9055","15350","3148","10497"
"10669"|"11986","15288","17643","16368","10199","3088"
"2426"|"5868","2949","6854","9143","12316"
"12466"|"143","1079","10826","15674","15482","8695"
"13943"|"8393","2995"
"3861"|"8321","12938"
"12810"|"7107","18002","18668"
"6029"|"14814","6482","10704"
"3697"|"8597","14360","6610","9250"
"14765"|"7146","1498","6330","18404","14220"
"15885"|"15991","2406","1251"
"13363"|"7661","2447"
"13684"|"18264","1710","9601","1468","18499","12640"
"20018"|"139585800"
"5146"|"19499","7626","18098","1823"
"17598"|"8818","19724","13142","14125","16345","2714"
"16717"|"21410","14367","19221","5250"
"8084"|"3298","13784","155","21381","4324"
"15247"|"10822","18522"
"2977"|"14715","13256","20118"
"5505"|"8149","6004"
"13114"|"21595","4157","17489","10947","4553","9816"
"6217"|"6811","4538","16520","11488"
"11667"|"436","8903","18556","68","19843"
"9129"|"20192","6973"
"20453"|"14965","1437","21479","15761","16339","17590"
"21625"|"3976","20460","3823"
"13332"|"12176","9612","21761","6933"
"16737"|"21700","8027"
"5151"|"20747","10653","1472","12870","7842"
"9055"|"1100","16376","20709","6311"
"10420"|"2690","12672","13267"
"799"|"16407","678","21316","11","19299","2148"
"16774"|"652","8675","13589","14449","18640","16787"
"17013"|"11779","19466","15742","18509","17624"
"3351"|"21763","1204","11386","15376","7251"
"20878"|"20687","2038","17504","2002","30","791"
"18694"|"19691","15378","5192","5512","14174"
"5575"|"15964","21003","9948","177"
"11975"|"20259","16444"
"18228"|"11820","10202","20207"
"1438"|"13205","9097","2098","7294","9265"
"7446"|"16721","3027","4458","407","20427","18636"
"20163"|"9389","9130"
"12160"|"12938","5068","9026","18892","2337","15840"
"17581"|"550","20163","2558","16829","825","12680"
"4261"|"4289","7115","866","6779","21329"
"12535"|"4670","12314","9579"
"15209"|"7257","15661","3097","7251","2193"
"8262"|"6604","20020"
"8902"|"8773","14202","12118","987"
"14461"|"8141","1417","14387"
"20373"|"4671","2897"
"20786"|"11631","15720","301"
"9359"|"12485","19087","21991","17505","15783","18287"
"0"|"5444","2230","2870","7045","12962","7327"
"13557"|"565","7271","6853","16323","14807","9321"
"9635"|"16781","19221","19822","14553","18014","6141"
"9030"|"2341","12803","21713","6633","21356","13586"
"18790"|"8397","20788","3443","6837"
"16998"|"4099","8022","9162","4473"
"12320"|"6095","16845","4443"
"2869"|"17916","18338"
"6031"|"20109","12123"
"18710"|"14220","8708","16099"
"3630"|"1321","17482","17653"
"5751"|"8612","10210","12915","18320"
"6040"|"7374","16488","4522","14808","6311","19307"
"12162"|"6254","21053","19869","4901","7012","4157"
"20390"|"13474","3101","737","14830","14306","10130"
"15763"|"17338","3925","14421","13717","2500","4224"
"11595"|"11345","786","19699"
"18981"|"12625","5207","20650","11235","8476"
"26"|"20383","17942"
"13420"|"17004","21669","12408","4529"
"16569"|"13267","1870","12599","17493","1133","3557"
"9490"|"21124","12933","15368","15643","2642","20711"
"10045"|"21083","2239"
"13751"|"5282","21865","5877","16094","8270","6074"
"16232"|"5903","16546","1622","7010"
"608"|"19826","19308","14498","11008","20471"
"19565"|"13345","21009","21808"
"5940"|"10276","21481","12784"
"9524"|"3522","7426","757","6460"
"16719"|"1806","3230","3327","14151"
"14298"|"16541","15683"
"14920"|"16691","15873","10679"
"0"|"17378","14923","3475"
"12647"|"2724","6526","17591","12509"
"7411"|"6904","20832","11564","783","12300","1452"
"18273"|"6236","18265","11741","2792"
"19046"|"10921","19697","8715"
"14424"|"12055","12730","21481","14414","7785"
"2241"|"11192","20080","18264","1622"
"14036"|"18613","11247","9099","7350"
"18777"|"10063","15727"
"7177"|"5196","13421","15132","8265"
"8251"|"1654","62","11553"
"7584"|"16088","8921","15242","11074"
"15284"|"6027","9924"
"14346"|"18427","12037"
"10841"|"632","16909","9105","10671","14226"
"9913"|"12184","10169","21163","4779"
"5569"|"20569","7869","6333","19563"
"18363"|"18774","7305","5192"
"11120"|"6057","12222","10025","875","14180"
"8704"|"21751340"
"1593"|"13825","17388","8585"
"4186"|"2533","13852","4530","10942"
"6884"|"16581","9763","7148","14484","6246"
"18317"|"8812","19337","16280","8796","11508","9295"
"13060"|"11907","13414","7054","17724","19372","21778"
"16308"|"256","972","10159","14237"
"13655"|"7561","10012","15609","21546"
"15450"|"9407","8323","3574","1469","5280","1645"
"6290"|"10025","14335"
"15924"|"3033","17104"
"18617"|"9933","6376"
"16429"|"13227","11424","17237","15811","21111"
"19764"|"4693","1056","12845","8038","18938"
"13866"|"5889","10012","3930","1169","18080","15271"
"10475"|"243","14387","7456","2038","8124"
"19268"|"20521","20170","4295","9376"
"0"|"1451","4268","15708"
"7301"|"13562","3165","5419","4606","875"
"21301"|"17330","15037","12083","6106","11975"
"0"|"5182","13355","13032","3254","10904","606"
"7673"|"7276","12118"
"21651"|"9744","10811","2226"
"106"|"15872","20329","9785","12697","20425"
"10031"|"15218","12754"
"20756"|"15206","2356","8111","16479","21934"
"239"|"20598","7950","4562","4620","5078","9201"
"11548"|"14624","10145","14559","8969","7112","15098"
"1551"|"13730","3515"
"13501"|"895","19429","6718","19874","13769","19495"
"5369"|"4787","2799","9647","10124","21750","9995"
"4624"|"21472","19195","1605","2786","17630"
"4594"|"12667","10478","5680","12462"
"6871"|"6665","5176","4061","16612","888"
"17610"|"6392","17791"
"10876"|"19463","3256","16515"
"4976"|"14015","7825","7160","12485","13482","1095"
"15023"|"21020","11148","9385","6617","11260","10296"
"9794"|"6557","223","21542"
"8987"|"10977","7886","21442","20395"
"8106"|"14795","19539","19799","6330","9739","16359"
"12154"|"7107","15742","17539","16207","9609","3477"
"12013"|"1603","1175","21832","5887","6368","295"
"5469"|"12196","19617","11953"
"1760"|"9405","3721","4988"
"15181"|"19448","13105","17430","12735"
"18859"|"13435","11577","21143"
"20406"|"1761","12537","21618","9971","3638"
"19794"|"19272","1190"
"10827"|"13775280"
"20371"|"6928","6200"
"9884"|"3769","3021","8599"
"13236"|"5481","12331","14414","5434"
"4469"|"19992","12164","13159"
"13875"|"6871","8221","1901","12829"
"18012"|"14520","925","6795"
"1315"|"3401","1997","18318","19354","21758","4029"
"14224"|"1694","16959","4665","12509","14335"
"3781"|"17706","12107","13071","2671","7404"
"17755"|"17334","18492","18093","810","7331"
"3785"|"12456","182","729","18702","4509"
"7853"|"2645","3479","11116","11855","15982","14746"
"8651"|"186","14131","16311","10525","15126","12756"
"20308"|"15887","18854"
"10257"|"1821","18863"
"713"|"5673","14080","10532"
"20952"|"3651","4774","61","14235"
"0"|"7423","7159","21924","17054"
"7857"|"2931","16966","15156"
